station;year;month;day;period;LAEQ;LAS01;LAS10;LAS50;LAS90;LAS99
5;2019;8;2;D;060.5;067.7;062.5;058.6;055.0;052.1
5;2019;8;2;E;062.8;070.6;064.6;060.3;056.8;054.1
5;2019;8;2;N;054.4;062.9;057.0;050.6;044.2;040.7
5;2019;8;2;T;059.9;067.8;062.4;057.5;047.7;041.7
6;2019;8;2;D;070.3;076.9;073.3;068.1;063.6;060.6
6;2019;8;2;E;068.2;074.9;071.5;065.6;061.5;057.8
6;2019;8;2;N;065.4;074.3;068.8;061.9;054.2;049.3
6;2019;8;2;T;068.8;076.0;072.4;065.7;058.7;051.3
11;2019;8;2;D;067.4;072.9;069.4;065.9;060.5;056.3
11;2019;8;2;E;064.8;070.9;067.5;063.1;057.7;054.2
11;2019;8;2;N;060.8;069.3;064.6;056.6;044.6;040.3
11;2019;8;2;T;065.6;071.9;068.5;063.3;051.5;041.6
12;2019;8;2;D;067.6;075.0;071.2;064.5;058.3;055.2
12;2019;8;2;E;061.2;068.3;063.5;060.0;056.4;053.5
12;2019;8;2;N;062.3;070.7;059.8;054.0;046.8;042.5
12;2019;8;2;T;065.5;074.3;069.8;060.1;051.1;044.1
13;2019;8;2;D;057.6;065.5;058.8;053.8;049.5;046.4
13;2019;8;2;E;056.7;064.5;058.6;054.2;050.6;048.6
13;2019;8;2;N;055.3;062.4;055.9;048.1;040.9;037.7
13;2019;8;2;T;056.5;064.7;058.2;052.8;045.4;038.5
14;2019;8;2;D;063.8;070.0;065.4;062.4;059.9;057.8
14;2019;8;2;E;064.1;069.6;065.6;063.0;061.1;059.2
14;2019;8;2;N;059.5;067.0;062.2;057.4;051.8;048.0
14;2019;8;2;T;062.9;069.4;064.9;061.7;055.0;049.6
16;2019;8;2;D;060.8;066.6;063.2;058.7;050.3;044.1
16;2019;8;2;E;058.6;064.9;062.1;057.2;048.1;043.4
16;2019;8;2;N;054.5;063.8;059.1;048.1;038.2;034.9
16;2019;8;2;T;059.1;065.8;062.4;056.3;042.3;036.1
17;2019;8;2;D;055.7;064.1;058.3;053.3;049.0;045.9
17;2019;8;2;E;062.5;070.9;066.4;059.7;053.8;050.9
17;2019;8;2;N;052.2;061.9;056.1;046.3;040.1;037.4
17;2019;8;2;T;058.2;068.9;061.8;052.9;044.1;038.4
18;2019;8;2;D;056.6;065.6;060.2;053.2;046.7;044.1
18;2019;8;2;E;057.9;066.0;060.8;055.4;050.7;047.2
18;2019;8;2;N;052.6;063.5;055.5;047.1;042.3;041.2
18;2019;8;2;T;056.2;065.7;059.6;052.2;043.7;041.8
19;2019;8;2;D;059.6;068.5;062.4;056.4;051.1;048.2
19;2019;8;2;E;058.9;068.3;061.9;055.9;051.3;049.0
19;2019;8;2;N;053.6;064.0;057.2;048.0;039.8;035.6
19;2019;8;2;T;058.3;067.7;061.3;054.5;044.1;037.3
20;2019;8;2;D;058.3;066.2;061.0;055.6;051.9;049.0
20;2019;8;2;E;058.1;066.8;060.9;055.7;052.7;051.1
20;2019;8;2;N;052.2;062.9;055.2;046.7;041.6;038.5
20;2019;8;2;T;057.0;065.6;060.1;054.1;044.4;039.4
24;2019;8;2;D;047.2;053.7;049.6;046.1;043.4;040.7
24;2019;8;2;E;047.6;054.8;050.3;046.1;043.9;041.1
24;2019;8;2;N;042.9;049.9;045.9;041.8;037.4;035.8
24;2019;8;2;T;046.3;053.5;049.0;045.1;040.1;036.3
25;2019;8;2;D;066.2;070.1;067.7;065.7;063.9;062.1
25;2019;8;2;E;065.3;068.8;066.5;064.9;063.1;061.1
25;2019;8;2;N;061.9;067.3;064.9;060.8;053.9;047.9
25;2019;8;2;T;065.0;069.6;067.1;064.8;058.4;050.4
26;2019;8;2;D;059.7;065.7;062.7;057.8;054.5;052.6
26;2019;8;2;E;058.3;065.0;061.4;056.2;053.8;052.2
26;2019;8;2;N;056.0;064.0;059.3;054.0;048.0;042.5
26;2019;8;2;T;058.5;065.4;061.9;056.4;052.0;044.8
27;2019;8;2;D;060.9;070.8;065.0;053.9;047.8;046.0
27;2019;8;2;E;060.8;069.8;063.4;055.0;047.3;045.0
27;2019;8;2;N;056.5;068.6;058.6;049.5;040.2;036.1
27;2019;8;2;T;059.9;070.1;063.6;052.5;045.8;037.4
28;2019;8;2;D;066.4;073.7;070.3;063.8;055.2;048.4
28;2019;8;2;E;065.0;072.9;068.7;061.2;051.8;045.6
28;2019;8;2;N;058.9;070.4;062.7;048.8;036.9;034.3
28;2019;8;2;T;064.7;073.1;069.1;060.2;041.7;035.1
29;2019;8;2;D;057.0;065.7;060.6;053.7;047.4;043.1
29;2019;8;2;E;054.8;063.3;058.3;051.3;044.8;042.0
29;2019;8;2;N;049.9;061.0;053.9;041.0;034.9;033.5
29;2019;8;2;T;055.2;064.4;059.2;051.1;038.1;034.1
30;2019;8;2;D;058.5;065.1;061.0;057.3;054.1;051.1
30;2019;8;2;E;057.3;063.0;059.4;056.4;054.0;052.3
30;2019;8;2;N;062.7;071.0;070.0;046.7;041.1;040.0
30;2019;8;2;T;060.3;070.8;061.8;056.2;043.2;040.3
31;2019;8;2;D;061.5;071.2;066.5;054.2;048.6;046.9
31;2019;8;2;E;061.9;070.7;066.7;055.4;049.1;047.3
31;2019;8;2;N;053.2;066.5;052.1;046.8;043.3;040.5
31;2019;8;2;T;060.1;070.6;065.1;051.6;045.1;041.5
47;2019;8;2;D;056.8;065.3;061.6;052.1;046.0;042.7
47;2019;8;2;E;055.3;067.1;055.4;050.3;045.6;042.6
47;2019;8;2;N;047.2;057.2;050.7;042.8;035.9;034.3
47;2019;8;2;T;055.0;064.8;059.0;050.0;039.7;035.0
48;2019;8;2;D;062.7;071.4;064.8;061.0;056.7;053.1
48;2019;8;2;E;059.7;064.0;061.7;059.4;056.2;053.9
48;2019;8;2;N;056.9;063.2;060.4;055.3;049.6;047.2
48;2019;8;2;T;061.0;069.2;063.4;059.3;052.6;048.1
50;2019;8;2;D;065.2;071.7;066.2;062.9;060.0;057.7
50;2019;8;2;E;065.5;070.8;065.4;062.0;058.8;056.3
50;2019;8;2;N;062.8;069.0;062.7;057.2;051.0;047.5
50;2019;8;2;T;064.6;070.8;065.5;061.6;054.6;048.8
54;2019;8;2;D;058.9;065.7;061.7;057.6;053.9;051.0
54;2019;8;2;E;058.5;065.0;061.2;057.2;053.0;048.8
54;2019;8;2;N;052.9;062.0;056.2;049.7;041.4;039.4
54;2019;8;2;T;057.6;064.9;060.8;056.0;045.1;040.1
55;2019;8;2;D;057.1;063.8;058.8;053.5;049.9;048.0
55;2019;8;2;E;054.1;062.1;056.7;051.4;048.2;047.1
55;2019;8;2;N;051.2;059.9;053.9;048.5;045.4;042.1
55;2019;8;2;T;055.4;062.8;057.5;051.7;047.0;044.3
86;2019;8;2;D;055.4;064.8;059.0;051.3;046.4;044.6
86;2019;8;2;E;055.1;064.5;058.8;050.8;047.2;045.2
86;2019;8;2;N;049.7;061.0;050.2;042.8;037.6;037.0
86;2019;8;2;T;054.1;064.2;057.9;048.9;039.9;037.1
1;2019;8;1;D;067.7;075.8;070.1;065.9;060.1;057.4
1;2019;8;1;E;065.6;071.7;068.9;063.1;057.9;055.0
1;2019;8;1;N;063.2;070.6;067.3;059.8;053.1;049.1
1;2019;8;1;T;066.3;073.8;069.4;063.7;056.3;050.8
2;2019;8;1;D;069.2;075.3;070.6;067.7;064.5;061.8
2;2019;8;1;E;067.3;073.0;069.6;066.6;063.0;060.2
2;2019;8;1;N;064.5;071.2;067.6;061.6;054.6;049.6
2;2019;8;1;T;067.8;074.3;069.9;066.4;058.8;051.6
3;2019;8;1;D;061.1;068.9;064.0;058.8;054.7;050.0
3;2019;8;1;E;060.8;068.1;064.1;058.9;056.2;054.2
3;2019;8;1;N;059.5;068.9;059.9;054.2;049.8;047.7
3;2019;8;1;T;060.6;068.8;063.4;057.7;051.7;048.4
4;2019;8;1;D;062.6;070.7;064.8;060.9;058.0;055.7
4;2019;8;1;E;061.6;070.5;063.6;059.7;056.7;054.9
4;2019;8;1;N;059.3;067.6;060.9;055.3;049.1;044.9
4;2019;8;1;T;061.5;069.8;064.0;059.6;052.6;046.4
5;2019;8;1;D;059.8;065.7;062.2;058.6;055.1;052.1
5;2019;8;1;E;062.3;069.5;064.2;060.6;057.0;054.1
5;2019;8;1;N;055.1;064.3;057.1;050.7;044.4;039.8
5;2019;8;1;T;059.4;066.6;062.3;057.5;047.6;041.6
6;2019;8;1;D;070.6;077.3;073.4;068.7;064.2;062.0
6;2019;8;1;E;069.6;076.8;072.0;066.4;062.6;059.3
6;2019;8;1;N;065.7;073.2;068.7;062.0;053.4;047.8
6;2019;8;1;T;069.2;076.3;072.5;066.2;058.6;050.0
11;2019;8;1;D;067.1;073.0;069.6;066.3;061.0;056.4
11;2019;8;1;E;067.4;073.8;068.8;065.2;060.5;057.6
11;2019;8;1;N;060.3;069.2;064.7;055.7;044.1;039.3
11;2019;8;1;T;065.9;072.4;068.9;064.2;051.0;040.8
12;2019;8;1;D;062.2;069.6;064.2;060.6;057.4;055.0
12;2019;8;1;E;062.9;072.3;063.4;059.8;056.8;054.4
12;2019;8;1;N;058.0;065.7;059.6;053.6;046.4;041.0
12;2019;8;1;T;061.4;069.5;063.5;059.2;050.8;042.9
13;2019;8;1;D;055.7;063.5;058.4;053.8;049.3;045.0
13;2019;8;1;E;056.8;065.4;058.4;053.9;050.2;048.0
13;2019;8;1;N;053.3;062.9;056.4;047.7;040.3;036.9
13;2019;8;1;T;055.7;063.7;057.9;052.7;044.6;037.7
14;2019;8;1;D;064.8;072.7;066.5;063.1;060.5;058.4
14;2019;8;1;E;063.7;068.7;064.8;062.0;059.7;058.0
14;2019;8;1;N;059.6;067.2;062.7;058.0;051.5;048.1
14;2019;8;1;T;063.4;070.8;065.5;061.9;055.3;049.4
16;2019;8;1;D;060.0;065.9;063.1;058.9;050.7;044.2
16;2019;8;1;E;058.9;065.1;062.1;057.7;049.0;044.4
16;2019;8;1;N;054.3;063.6;059.0;047.9;037.4;034.0
16;2019;8;1;T;058.6;065.5;062.4;056.5;041.8;035.1
17;2019;8;1;D;056.6;065.3;058.8;053.7;049.2;045.3
17;2019;8;1;E;061.3;070.9;063.8;058.7;055.0;052.5
17;2019;8;1;N;054.5;066.4;056.8;045.4;038.0;035.0
17;2019;8;1;T;057.0;066.6;059.9;053.1;043.2;035.8
18;2019;8;1;D;060.9;072.0;062.8;053.7;046.0;041.9
18;2019;8;1;E;058.9;068.7;061.9;055.2;050.2;047.1
18;2019;8;1;N;052.8;062.9;055.7;048.2;041.7;040.0
18;2019;8;1;T;059.1;069.5;060.9;052.4;043.8;040.5
19;2019;8;1;D;059.8;067.8;062.0;056.1;051.1;048.1
19;2019;8;1;E;061.0;068.3;062.3;056.5;052.1;049.7
19;2019;8;1;N;054.3;063.3;056.1;047.1;038.5;035.1
19;2019;8;1;T;058.9;067.2;061.2;054.3;043.4;036.3
20;2019;8;1;D;060.1;066.8;061.0;055.7;052.1;048.3
20;2019;8;1;E;059.0;066.7;060.8;056.0;052.8;050.9
20;2019;8;1;N;053.7;063.0;055.1;047.1;040.8;037.0
20;2019;8;1;T;058.5;065.9;060.1;054.3;044.9;038.0
24;2019;8;1;D;048.3;055.8;051.3;046.3;042.4;039.8
24;2019;8;1;E;048.8;054.9;051.5;047.7;045.1;043.2
24;2019;8;1;N;044.1;052.2;046.7;042.4;038.3;035.8
24;2019;8;1;T;047.4;054.9;050.6;045.4;041.3;036.4
25;2019;8;1;D;066.1;069.9;067.7;065.7;063.9;062.2
25;2019;8;1;E;065.0;068.9;066.5;064.7;062.8;060.6
25;2019;8;1;N;062.3;067.6;065.4;061.4;054.9;048.6
25;2019;8;1;T;064.9;069.6;067.2;064.7;059.0;050.9
26;2019;8;1;D;060.3;066.0;063.2;058.8;055.4;053.7
26;2019;8;1;E;058.6;065.5;061.7;056.6;054.2;052.9
26;2019;8;1;N;056.2;064.3;059.4;054.4;048.4;045.2
26;2019;8;1;T;059.0;065.7;062.3;057.0;052.0;046.5
27;2019;8;1;D;060.9;070.8;065.3;053.6;047.9;044.7
27;2019;8;1;E;059.6;070.0;063.3;051.3;047.9;045.2
27;2019;8;1;N;055.3;067.9;056.4;047.3;040.1;037.2
27;2019;8;1;T;059.4;070.1;063.6;051.1;044.4;038.2
28;2019;8;1;D;066.8;073.9;070.5;064.2;055.5;048.5
28;2019;8;1;E;065.6;073.2;069.4;062.7;053.7;046.2
28;2019;8;1;N;059.5;070.8;062.9;048.9;038.4;035.5
28;2019;8;1;T;065.1;073.4;069.5;060.6;043.1;036.4
29;2019;8;1;D;064.5;078.2;064.1;055.7;048.7;043.9
29;2019;8;1;E;055.1;063.6;058.8;051.4;044.3;040.1
29;2019;8;1;N;049.7;060.7;053.0;042.9;034.1;032.5
29;2019;8;1;T;061.8;074.3;061.5;051.8;038.1;033.1
30;2019;8;1;D;058.7;065.4;061.2;057.5;054.6;052.1
30;2019;8;1;E;057.5;064.8;059.6;056.2;053.6;051.9
30;2019;8;1;N;052.9;062.6;056.2;047.9;042.6;040.2
30;2019;8;1;T;057.2;064.7;060.2;055.9;045.8;041.0
31;2019;8;1;D;061.6;071.2;066.5;053.9;047.3;043.7
31;2019;8;1;E;062.9;071.3;067.5;057.1;050.6;048.2
31;2019;8;1;N;051.1;064.9;048.9;042.7;037.5;035.8
31;2019;8;1;T;060.4;070.7;065.4;051.3;041.5;036.3
47;2019;8;1;D;056.3;064.7;060.5;052.8;046.7;043.0
47;2019;8;1;E;055.5;066.2;057.0;050.3;045.2;042.9
47;2019;8;1;N;048.2;057.3;051.4;044.3;036.5;034.4
47;2019;8;1;T;054.7;064.2;058.8;050.2;040.4;035.1
48;2019;8;1;D;061.8;067.2;064.4;061.1;056.1;053.0
48;2019;8;1;E;060.7;066.6;062.8;060.3;056.6;053.7
48;2019;8;1;N;056.9;062.9;060.1;055.5;049.9;047.2
48;2019;8;1;T;060.5;066.6;063.4;059.6;052.9;048.2
50;2019;8;1;D;065.6;072.7;066.4;063.3;060.3;058.1
50;2019;8;1;E;064.1;069.5;065.5;062.5;059.3;056.6
50;2019;8;1;N;059.7;067.0;062.6;057.0;050.2;046.8
50;2019;8;1;T;064.1;070.5;065.6;062.0;053.9;048.1
54;2019;8;1;D;059.0;065.6;061.7;057.8;054.0;050.7
54;2019;8;1;E;059.1;065.7;061.7;057.9;053.8;049.9
54;2019;8;1;N;052.9;062.1;056.8;050.2;037.4;034.7
54;2019;8;1;T;057.8;064.9;061.0;056.3;043.7;035.6
55;2019;8;1;D;056.3;063.9;058.9;053.4;050.3;048.2
55;2019;8;1;E;054.1;062.1;056.9;051.0;048.1;047.1
55;2019;8;1;N;050.6;059.9;052.6;047.8;045.6;044.0
55;2019;8;1;T;054.7;062.9;057.5;051.5;046.7;045.1
86;2019;8;1;D;055.8;065.3;059.4;051.8;046.3;042.0
86;2019;8;1;E;055.5;064.5;058.9;052.0;047.9;044.4
86;2019;8;1;N;049.8;060.8;050.2;041.8;036.4;035.2
86;2019;8;1;T;054.5;064.5;058.2;049.6;039.4;035.6
1;2019;7;31;D;067.3;073.5;070.2;066.2;061.0;058.4
1;2019;7;31;E;066.0;072.2;069.4;063.9;058.8;055.9
1;2019;7;31;N;063.6;071.2;067.5;060.5;053.8;048.5
1;2019;7;31;T;066.2;072.5;069.6;064.1;057.2;050.4
2;2019;7;31;D;069.3;076.0;070.7;067.7;064.8;062.1
2;2019;7;31;E;068.0;075.3;069.9;066.9;063.3;060.0
2;2019;7;31;N;064.3;071.5;067.7;061.4;054.7;050.4
2;2019;7;31;T;067.9;074.8;070.0;066.6;058.7;052.5
3;2019;7;31;D;064.2;077.4;065.5;059.5;054.7;050.5
3;2019;7;31;E;060.5;068.6;062.6;058.6;056.0;054.2
3;2019;7;31;N;060.3;070.4;063.1;056.6;051.1;048.1
3;2019;7;31;T;062.6;073.4;064.4;058.4;053.2;048.9
4;2019;7;31;D;062.7;070.8;064.7;061.1;058.1;056.2
4;2019;7;31;E;062.1;069.7;064.4;060.6;057.8;055.8
4;2019;7;31;N;059.6;066.7;062.9;057.8;052.0;048.2
4;2019;7;31;T;061.9;069.7;064.2;060.3;055.3;049.6
5;2019;7;31;D;060.1;065.3;062.2;058.8;055.5;052.9
5;2019;7;31;E;062.1;068.6;063.6;060.0;056.1;053.1
5;2019;7;31;N;055.6;063.6;057.5;051.4;045.9;042.1
5;2019;7;31;T;059.5;065.6;062.0;057.6;048.9;043.6
6;2019;7;31;D;071.4;077.8;073.8;069.6;064.7;062.8
6;2019;7;31;E;069.9;076.6;072.7;067.6;063.6;060.4
6;2019;7;31;N;065.0;072.8;068.5;062.0;054.0;048.7
6;2019;7;31;T;069.9;076.8;073.0;066.8;058.6;051.2
11;2019;7;31;D;067.8;074.4;070.0;066.8;062.0;057.1
11;2019;7;31;E;066.5;072.3;069.2;065.6;060.1;056.2
11;2019;7;31;N;060.1;068.9;064.6;055.5;044.9;041.5
11;2019;7;31;T;066.2;073.0;069.3;064.8;050.7;042.6
12;2019;7;31;D;064.7;074.5;064.8;061.1;058.1;055.6
12;2019;7;31;E;062.7;070.8;064.2;060.7;057.3;054.4
12;2019;7;31;N;058.2;065.8;059.8;054.0;046.7;042.2
12;2019;7;31;T;063.2;071.7;064.0;059.7;051.2;043.7
13;2019;7;31;D;056.4;064.9;058.5;053.9;049.8;047.4
13;2019;7;31;E;056.6;064.5;059.1;055.0;051.5;049.3
13;2019;7;31;N;052.6;060.8;055.5;050.0;044.6;042.2
13;2019;7;31;T;055.6;063.9;058.1;053.2;047.4;043.0
14;2019;7;31;D;063.4;069.2;065.1;062.4;059.9;057.8
14;2019;7;31;E;064.3;071.3;065.4;062.8;060.5;058.2
14;2019;7;31;N;058.7;065.4;061.6;056.5;050.2;046.0
14;2019;7;31;T;062.6;068.9;064.7;061.6;053.8;047.9
16;2019;7;31;D;060.5;066.0;063.1;059.1;051.6;046.3
16;2019;7;31;E;059.0;065.2;062.2;058.0;051.0;045.7
16;2019;7;31;N;054.5;063.7;059.0;049.3;040.5;037.6
16;2019;7;31;T;059.0;065.5;062.4;057.0;045.3;038.5
17;2019;7;31;D;057.8;067.6;058.4;053.3;049.2;046.7
17;2019;7;31;E;060.5;068.7;063.3;057.9;053.4;050.3
17;2019;7;31;N;054.8;067.3;055.4;046.3;040.9;039.0
17;2019;7;31;T;057.7;067.6;059.9;052.8;043.7;039.6
18;2019;7;31;D;059.9;070.9;062.7;054.2;047.6;044.4
18;2019;7;31;E;060.9;069.9;064.4;057.6;051.9;047.2
18;2019;7;31;N;051.7;061.1;055.3;048.0;041.3;039.5
18;2019;7;31;T;058.7;069.9;061.7;052.9;044.4;040.2
19;2019;7;31;D;059.8;067.8;062.5;056.7;051.6;048.7
19;2019;7;31;E;059.6;068.8;062.6;056.8;051.5;048.6
19;2019;7;31;N;053.0;063.6;056.5;047.8;038.7;034.3
19;2019;7;31;T;058.3;067.2;061.6;054.6;043.1;035.7
20;2019;7;31;D;060.0;068.6;061.7;056.6;053.1;050.1
20;2019;7;31;E;060.2;068.5;061.7;056.6;053.2;051.1
20;2019;7;31;N;054.8;063.2;056.1;050.0;043.5;040.2
20;2019;7;31;T;058.9;067.4;060.9;055.2;047.4;041.1
24;2019;7;31;D;048.6;056.8;051.4;047.0;043.2;040.7
24;2019;7;31;E;049.7;058.4;052.4;047.5;044.9;043.5
24;2019;7;31;N;043.6;050.5;046.2;041.5;038.1;037.0
24;2019;7;31;T;047.8;056.5;050.7;045.8;039.7;037.3
25;2019;7;31;D;066.5;070.5;068.0;066.1;064.3;062.8
25;2019;7;31;E;066.4;070.2;067.7;066.1;064.2;062.5
25;2019;7;31;N;062.1;067.8;065.3;061.0;054.1;048.8
25;2019;7;31;T;065.5;069.9;067.6;065.3;058.5;050.9
26;2019;7;31;D;060.3;066.0;063.3;058.8;055.7;054.1
26;2019;7;31;E;060.0;066.2;063.0;058.6;055.5;053.8
26;2019;7;31;N;056.2;064.6;059.4;054.4;047.9;043.4
26;2019;7;31;T;059.3;065.9;062.7;057.5;052.0;045.5
27;2019;7;31;D;061.2;070.8;065.7;055.9;049.7;046.7
27;2019;7;31;E;060.7;069.8;064.4;055.4;049.9;047.0
27;2019;7;31;N;056.6;068.2;058.6;051.0;042.3;038.7
27;2019;7;31;T;060.0;070.1;064.2;054.2;046.8;040.1
28;2019;7;31;D;066.8;073.8;070.4;063.7;054.9;048.4
28;2019;7;31;E;065.7;073.4;069.6;062.4;053.5;046.8
28;2019;7;31;N;059.1;070.5;062.9;048.8;039.5;036.9
28;2019;7;31;T;065.2;073.4;069.4;060.3;043.8;037.8
29;2019;7;31;D;057.2;065.5;060.9;054.2;048.0;043.9
29;2019;7;31;E;055.3;064.1;058.9;052.1;046.3;042.3
29;2019;7;31;N;050.4;061.0;053.6;043.6;035.5;033.3
29;2019;7;31;T;055.5;064.5;059.6;051.6;039.6;034.0
30;2019;7;31;D;059.3;065.7;061.6;058.0;055.0;052.3
30;2019;7;31;E;058.8;065.4;060.5;056.9;054.2;051.7
30;2019;7;31;N;052.6;062.8;055.9;046.7;042.3;040.7
30;2019;7;31;T;057.9;065.1;060.8;056.5;044.6;041.2
31;2019;7;31;D;061.9;071.1;066.6;054.5;049.0;046.7
31;2019;7;31;E;062.6;071.0;067.4;057.5;048.6;045.6
31;2019;7;31;N;053.1;066.1;052.9;046.4;041.8;039.9
31;2019;7;31;T;060.5;070.7;065.5;052.1;043.8;040.6
47;2019;7;31;D;056.8;064.0;061.3;053.2;047.8;044.3
47;2019;7;31;E;056.6;068.9;056.0;050.8;046.1;043.5
47;2019;7;31;N;050.8;058.9;054.4;047.9;042.9;040.0
47;2019;7;31;T;055.5;064.1;059.7;051.3;045.0;041.3
48;2019;7;31;D;063.7;071.6;065.0;061.8;055.7;053.2
48;2019;7;31;E;061.2;066.9;063.8;060.6;056.2;053.3
48;2019;7;31;N;056.9;062.9;060.2;055.5;050.4;047.5
48;2019;7;31;T;061.9;068.2;064.3;059.7;052.9;048.8
50;2019;7;31;D;065.8;071.8;066.7;063.5;060.7;058.5
50;2019;7;31;E;065.5;072.3;067.2;063.3;060.1;057.8
50;2019;7;31;N;061.1;068.0;063.1;057.4;050.9;047.2
50;2019;7;31;T;064.6;071.3;066.1;062.3;054.5;048.4
54;2019;7;31;D;059.3;065.3;061.9;058.2;054.9;052.0
54;2019;7;31;E;059.4;065.4;061.9;058.6;055.1;051.6
54;2019;7;31;N;053.3;062.2;056.9;049.6;043.1;041.0
54;2019;7;31;T;058.1;064.8;061.3;057.0;046.5;041.6
55;2019;7;31;D;056.7;063.8;058.8;053.6;050.3;048.5
55;2019;7;31;E;055.2;062.6;057.8;052.7;049.3;048.0
55;2019;7;31;N;051.1;059.6;053.3;049.1;045.1;042.4
55;2019;7;31;T;055.2;062.8;057.7;052.1;047.4;043.4
86;2019;7;31;D;057.7;066.4;060.0;052.4;046.7;044.1
86;2019;7;31;E;055.6;064.8;059.2;052.0;046.1;042.1
86;2019;7;31;N;050.3;061.0;053.2;045.1;039.7;037.8
86;2019;7;31;T;056.0;065.0;058.7;050.0;042.5;038.4
1;2019;7;30;D;067.4;072.9;070.3;066.4;060.4;057.6
1;2019;7;30;E;066.4;072.7;069.3;063.8;058.2;054.9
1;2019;7;30;N;062.3;069.9;066.2;058.5;050.2;046.1
1;2019;7;30;T;066.1;072.3;069.6;063.7;055.0;047.5
2;2019;7;30;D;068.7;075.0;070.4;067.4;064.3;061.6
2;2019;7;30;E;067.8;074.5;069.8;066.6;063.1;059.7
2;2019;7;30;N;064.2;072.0;067.7;061.3;054.1;049.3
2;2019;7;30;T;067.5;074.3;069.8;066.3;058.3;051.3
3;2019;7;30;D;061.6;071.2;064.1;059.1;054.8;050.1
3;2019;7;30;E;060.3;067.4;062.9;057.9;055.2;053.9
3;2019;7;30;N;057.3;068.3;060.0;052.1;048.8;047.2
3;2019;7;30;T;060.5;070.4;063.2;057.5;050.3;047.9
4;2019;7;30;D;062.6;069.4;064.8;061.2;058.1;056.1
4;2019;7;30;E;061.6;069.5;063.9;059.9;057.0;055.2
4;2019;7;30;N;058.1;067.4;060.1;054.5;049.6;047.3
4;2019;7;30;T;061.5;069.0;064.1;059.7;052.1;048.2
5;2019;7;30;D;059.5;065.2;061.9;058.4;055.2;052.4
5;2019;7;30;E;062.1;070.0;064.2;060.5;057.3;054.4
5;2019;7;30;N;058.6;062.6;056.9;049.6;042.1;038.6
5;2019;7;30;T;059.0;066.4;062.0;057.5;045.9;039.5
6;2019;7;30;D;071.2;077.8;073.8;069.6;064.5;062.5
6;2019;7;30;E;070.3;077.3;072.4;067.2;063.2;060.3
6;2019;7;30;N;064.9;073.8;068.4;060.8;052.1;045.7
6;2019;7;30;T;069.7;077.3;072.9;066.5;057.4;048.3
11;2019;7;30;D;067.5;073.5;069.8;066.6;061.7;056.9
11;2019;7;30;E;067.4;072.6;068.7;065.3;060.3;056.7
11;2019;7;30;N;059.6;068.9;064.0;054.0;041.1;037.8
11;2019;7;30;T;066.1;072.5;069.0;064.5;048.0;038.7
12;2019;7;30;D;063.9;074.0;064.8;060.8;057.7;055.1
12;2019;7;30;E;063.3;073.1;064.6;060.3;057.1;055.0
12;2019;7;30;N;056.2;063.8;058.8;052.4;044.3;038.8
12;2019;7;30;T;062.4;072.2;063.9;059.3;049.2;041.0
13;2019;7;30;D;055.6;063.7;058.1;053.2;048.8;045.2
13;2019;7;30;E;056.7;066.2;058.3;053.6;049.8;047.0
13;2019;7;30;N;051.9;061.7;055.1;045.7;037.3;035.3
13;2019;7;30;T;054.9;063.5;057.5;051.9;042.7;035.9
14;2019;7;30;D;063.2;069.8;064.9;062.0;059.3;057.3
14;2019;7;30;E;063.1;070.8;064.7;062.0;059.7;057.7
14;2019;7;30;N;059.1;066.3;061.2;055.4;049.1;044.2
14;2019;7;30;T;062.2;069.2;064.4;061.0;052.7;046.6
16;2019;7;30;D;060.2;066.0;063.1;059.1;050.8;044.9
16;2019;7;30;E;059.2;064.8;062.1;057.8;049.2;043.6
16;2019;7;30;N;054.2;063.7;059.0;046.0;035.5;032.6
16;2019;7;30;T;058.7;065.5;062.4;056.7;040.0;033.5
17;2019;7;30;D;056.6;066.1;058.9;053.1;048.6;045.6
17;2019;7;30;E;064.2;072.0;067.3;062.4;057.2;053.6
17;2019;7;30;N;054.7;066.2;058.1;046.3;039.9;037.3
17;2019;7;30;T;059.0;068.9;063.1;052.9;043.3;038.1
18;2019;7;30;D;056.7;067.1;059.6;052.7;046.6;043.8
18;2019;7;30;E;056.9;065.5;059.9;054.4;049.5;046.5
18;2019;7;30;N;050.6;060.6;054.0;045.5;041.3;040.1
18;2019;7;30;T;055.5;065.5;058.6;051.4;042.6;040.6
19;2019;7;30;D;060.1;067.8;062.1;056.1;051.0;047.9
19;2019;7;30;E;058.5;067.3;061.7;056.0;051.7;049.1
19;2019;7;30;N;052.7;063.6;056.0;046.4;037.0;032.4
19;2019;7;30;T;058.5;067.1;061.1;054.2;041.7;034.2
20;2019;7;30;D;059.5;068.5;062.2;056.1;052.2;048.4
20;2019;7;30;E;058.7;067.1;061.1;056.1;053.0;050.8
20;2019;7;30;N;051.1;061.8;053.9;046.6;037.5;035.4
20;2019;7;30;T;058.1;067.5;060.8;054.6;042.8;036.1
24;2019;7;30;D;049.5;057.5;052.9;047.1;042.6;040.0
24;2019;7;30;E;047.3;053.7;049.9;046.1;043.7;042.0
24;2019;7;30;N;041.2;048.2;043.9;040.3;036.4;035.2
24;2019;7;30;T;047.6;056.5;051.0;045.1;038.1;035.6
25;2019;7;30;D;066.3;070.1;067.8;065.8;064.0;062.5
25;2019;7;30;E;065.6;069.5;066.8;065.2;063.4;061.5
